provider,service,region,pricing_model,currency,product_family,instance_type,operating_system,tenancy,term_length_years,vcpu_count,memory_gb,storage_type,domain_label,price_unit,effective_price_per_hour,is_all_upfront,is_partial_upfront,is_no_upfront,effective_date
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,3.00,2,4.00,,iaas,,0.140277,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,1.00,2,4.00,,iaas,,0.164727,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,3.00,2,4.00,,iaas,,0.067572,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,,2,4.00,,iaas,,0.103300,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,3.00,2,4.00,,iaas,,0.145300,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,3.00,2,4.00,,iaas,,0.070680,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,1.00,2,4.00,,iaas,,0.078485,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,1.00,2,4.00,,iaas,,0.155601,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,3.00,2,4.00,,iaas,,0.067610,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,,2,4.00,,iaas,,0.194900,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,3.00,2,4.00,,iaas,,0.132520,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,1.00,2,4.00,,iaas,,0.170100,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,3.00,2,4.00,,iaas,,0.138680,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,Compute optimized,c7i.large,Windows,Shared,1.00,2,4.00,,iaas,,0.083162,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,1.00,4,8.00,,iaas,,0.060700,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,3.00,4,8.00,,iaas,,0.052932,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,1.00,4,8.00,,iaas,,0.127000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,1.00,4,8.00,,iaas,,0.074700,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,3.00,4,8.00,,iaas,,0.103962,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,1.00,4,8.00,,iaas,,0.146589,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,3.00,4,8.00,,iaas,,0.042285,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,,4,8.00,,iaas,,0.047300,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,3.00,4,8.00,,iaas,,0.113500,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,3.00,4,8.00,,iaas,,0.053000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,1.00,4,8.00,,iaas,,0.060689,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,1.00,4,8.00,,iaas,,0.119097,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,3.00,4,8.00,,iaas,,0.042300,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,,4,8.00,,iaas,,0.195000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,3.00,4,8.00,,iaas,,0.080158,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,1.00,4,8.00,,iaas,,0.156300,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,3.00,4,8.00,,iaas,,0.090500,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gd.xlarge,Linux,Dedicated,1.00,4,8.00,,iaas,,0.074606,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,0.811800,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,0.751882,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,1.704780,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,0.976800,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,1.473686,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,1.913187,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,0.626588,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,,48,96.00,,iaas,,0.670300,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,1.625180,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,0.752400,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,0.811202,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,1.590007,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,0.627000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,,48,96.00,,iaas,,2.706000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,1.177960,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,2.051280,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,1.354320,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,0.976158,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,1.00,64,128.00,,iaas,,0.984000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,3.00,64,128.00,,iaas,,0.911362,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,1.00,64,128.00,,iaas,,2.066400,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,1.00,64,128.00,,iaas,,1.184000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,3.00,64,128.00,,iaas,,1.786296,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,1.00,64,128.00,,iaas,,2.319074,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,3.00,64,128.00,,iaas,,0.759487,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,,64,128.00,,iaas,,0.828000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,3.00,64,128.00,,iaas,,1.969920,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,3.00,64,128.00,,iaas,,0.912000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,1.00,64,128.00,,iaas,,0.983345,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,1.00,64,128.00,,iaas,,1.927333,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,3.00,64,128.00,,iaas,,0.760000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,,64,128.00,,iaas,,3.280000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,3.00,64,128.00,,iaas,,1.427827,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,1.00,64,128.00,,iaas,,2.486400,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,3.00,64,128.00,,iaas,,1.641600,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Shared,1.00,64,128.00,,iaas,,1.183208,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Host,,64,128.00,,iaas,,0.828000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r8i.32xlarge,Ubuntu Pro,Shared,,128,1024.00,,iaas,,10.172800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,1.00,64,128.00,,iaas,,1.082400,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,3.00,64,128.00,,iaas,,1.002510,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,1.00,64,128.00,,iaas,,2.273040,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,1.00,64,128.00,,iaas,,1.302400,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,3.00,64,128.00,,iaas,,1.964940,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,1.00,64,128.00,,iaas,,2.550992,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,3.00,64,128.00,,iaas,,0.835425,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,,64,128.00,,iaas,,0.828000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,3.00,64,128.00,,iaas,,2.166910,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,3.00,64,128.00,,iaas,,1.003200,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,1.00,64,128.00,,iaas,,1.081679,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,1.00,64,128.00,,iaas,,2.120009,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,3.00,64,128.00,,iaas,,0.836000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,,64,128.00,,iaas,,3.608000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,3.00,64,128.00,,iaas,,1.570614,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,1.00,64,128.00,,iaas,,2.735040,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,3.00,64,128.00,,iaas,,1.805760,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.16xlarge,Linux,Dedicated,1.00,64,128.00,,iaas,,1.301506,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,1.00,8,16.00,,iaas,,0.135300,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,3.00,8,16.00,,iaas,,0.125333,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,1.00,8,16.00,,iaas,,0.284130,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,1.00,8,16.00,,iaas,,0.162800,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,3.00,8,16.00,,iaas,,0.245608,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,1.00,8,16.00,,iaas,,0.318846,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,3.00,8,16.00,,iaas,,0.104419,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,,8,16.00,,iaas,,0.168100,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,3.00,8,16.00,,iaas,,0.270860,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,3.00,8,16.00,,iaas,,0.125400,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,1.00,8,16.00,,iaas,,0.135181,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,1.00,8,16.00,,iaas,,0.265001,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,3.00,8,16.00,,iaas,,0.104500,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,,8,16.00,,iaas,,0.451000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,3.00,8,16.00,,iaas,,0.196327,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,1.00,8,16.00,,iaas,,0.341880,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,3.00,8,16.00,,iaas,,0.225720,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.2xlarge,Linux,Dedicated,1.00,8,16.00,,iaas,,0.162674,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Compute optimized,c7a.16xlarge,SUSE,Shared,,64,128.00,,iaas,,3.648200,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,1.00,32,64.00,,iaas,,0.541200,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,3.00,32,64.00,,iaas,,0.501255,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,1.00,32,64.00,,iaas,,1.136520,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,1.00,32,64.00,,iaas,,0.651200,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,3.00,32,64.00,,iaas,,0.982470,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,1.00,32,64.00,,iaas,,1.275496,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,3.00,32,64.00,,iaas,,0.417712,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,,32,64.00,,iaas,,0.433800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,3.00,32,64.00,,iaas,,1.083460,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,3.00,32,64.00,,iaas,,0.501600,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,1.00,32,64.00,,iaas,,0.540840,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,1.00,32,64.00,,iaas,,1.060005,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,3.00,32,64.00,,iaas,,0.418000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,,32,64.00,,iaas,,1.804000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,3.00,32,64.00,,iaas,,0.785307,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,1.00,32,64.00,,iaas,,1.367520,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,3.00,32,64.00,,iaas,,0.902880,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.8xlarge,Linux,Dedicated,1.00,32,64.00,,iaas,,0.650810,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,General purpose,m6gd.xlarge,SUSE,Shared,,4,16.00,,iaas,,0.265900,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Storage optimized,i7i.16xlarge,RHEL,Shared,,64,512.00,,iaas,,8.432600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,1.00,2,4.00,,iaas,,0.033830,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,3.00,2,4.00,,iaas,,0.031333,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,1.00,2,4.00,,iaas,,0.071030,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,1.00,2,4.00,,iaas,,0.040700,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,3.00,2,4.00,,iaas,,0.061412,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,1.00,2,4.00,,iaas,,0.079740,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,3.00,2,4.00,,iaas,,0.026124,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,,2,4.00,,iaas,,0.031600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,3.00,2,4.00,,iaas,,0.067720,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,3.00,2,4.00,,iaas,,0.031350,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,1.00,2,4.00,,iaas,,0.033767,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,1.00,2,4.00,,iaas,,0.066279,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,3.00,2,4.00,,iaas,,0.026120,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-3,,US Dollar,Compute optimized,c6gn.large,Linux,Dedicated,,2,4.00,,iaas,,0.112750,False,False,False,2025-12-18 14:30:45.661528+00:00
